2025-06-13 12:02:58, Zone=waist, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:49, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:56, Zone=waist, Risk Level=1
2025-06-13 12:43:56, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:44:05, Zone=waist, Risk Level=1
2025-06-13 12:44:05, Zone=waist, Risk Level=1
2025-06-13 12:44:05, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:08, Zone=waist, Risk Level=1
2025-06-14 17:19:08, Zone=waist, Risk Level=1
2025-06-14 17:19:08, Zone=waist, Risk Level=1
2025-06-14 17:19:09, Zone=chest, Risk Level=1
2025-06-14 17:19:09, Zone=chest, Risk Level=1
2025-06-14 17:19:09, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:16, Zone=chest, Risk Level=1
2025-06-14 17:19:16, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:20, Zone=chest, Risk Level=1
